0.39293	0.46262	1.17530	40.0014
0.39343	0.46303	1.17555	40.0521
0.39394	0.46344	1.17579	40.1039
0.39444	0.46385	1.17604	40.1547
0.39495	0.46426	1.17629	40.2064
0.39545	0.46467	1.17654	40.2572
0.39596	0.46508	1.17679	40.3089
0.39646	0.46549	1.17704	40.3597
0.39697	0.46590	1.17729	40.4115
0.39747	0.46630	1.17754	40.4622
0.39798	0.46671	1.17779	40.5140
0.39848	0.46712	1.17804	40.5647
0.39899	0.46753	1.17829	40.6165
0.39949	0.46793	1.17854	40.6672
0.40000	0.46834	1.17878	40.7190
0.40051	0.46874	1.17903	40.7707
0.40101	0.46915	1.17928	40.8215
0.40152	0.46955	1.17953	40.8733
0.40202	0.46996	1.17978	40.9240
0.40253	0.47036	1.18003	40.9758
0.40303	0.47077	1.18028	41.0265
0.40354	0.47117	1.18053	41.0783
0.40404	0.47158	1.18078	41.1290
0.40455	0.47198	1.18103	41.1808
0.40505	0.47238	1.18128	41.2315
0.40556	0.47278	1.18153	41.2833
0.40606	0.47319	1.18178	41.3340
0.40657	0.47359	1.18203	41.3858
0.40707	0.47399	1.18228	41.4365
0.40758	0.47439	1.18254	41.4883
0.40808	0.47479	1.18279	41.5390
0.40859	0.47519	1.18304	41.5908
0.40909	0.47559	1.18329	41.6415
0.40960	0.47599	1.18354	41.6933
0.41010	0.47639	1.18379	41.7440
0.41061	0.47679	1.18404	41.7957
0.41111	0.47719	1.18429	41.8465
0.41162	0.47759	1.18454	41.8982
0.41212	0.47799	1.18479	41.9490
0.41263	0.47839	1.18505	42.0007
0.41313	0.47878	1.18530	42.0515
0.41364	0.47918	1.18555	42.1032
0.41414	0.47958	1.18580	42.1540
0.41465	0.47997	1.18605	42.2057
0.41515	0.48037	1.18630	42.2564
0.41566	0.48077	1.18656	42.3082
0.41616	0.48116	1.18681	42.3589
0.41667	0.48156	1.18706	42.4107
0.41717	0.48195	1.18731	42.4614
0.41768	0.48235	1.18756	42.5132
0.41818	0.48274	1.18782	42.5639
0.41869	0.48314	1.18807	42.6156
0.41919	0.48353	1.18832	42.6664
0.41970	0.48393	1.18857	42.7181
0.42020	0.48432	1.18883	42.7689
0.42071	0.48471	1.18908	42.8206
0.42121	0.48511	1.18933	42.8713
0.42172	0.48550	1.18958	42.9231
0.42222	0.48589	1.18984	42.9738
0.42273	0.48628	1.19009	43.0256
0.42323	0.48668	1.19034	43.0763
0.42374	0.48707	1.19060	43.1280
0.42424	0.48746	1.19085	43.1788
0.42475	0.48785	1.19110	43.2305
0.42525	0.48824	1.19136	43.2812
0.42576	0.48863	1.19161	43.3330
0.42626	0.48902	1.19186	43.3837
0.42677	0.48941	1.19212	43.4354
0.42727	0.48980	1.19237	43.4862
0.42778	0.49019	1.19263	43.5379
0.42828	0.49058	1.19288	43.5886
0.42879	0.49097	1.19314	43.6404
0.42929	0.49136	1.19339	43.6911
0.42980	0.49174	1.19364	43.7428
0.43030	0.49213	1.19390	43.7936
0.43081	0.49252	1.19415	43.8453
0.43131	0.49291	1.19441	43.8960
0.43182	0.49329	1.19466	43.9478
0.43232	0.49368	1.19492	43.9985
0.43283	0.49407	1.19517	44.0502
0.43333	0.49445	1.19543	44.1010
0.43384	0.49484	1.19568	44.1527
0.43434	0.49523	1.19594	44.2034
0.43485	0.49561	1.19620	44.2551
0.43535	0.49600	1.19645	44.3059
0.43586	0.49638	1.19671	44.3576
0.43636	0.49677	1.19696	44.4083
0.43687	0.49715	1.19722	44.4601
0.43737	0.49754	1.19748	44.5108
0.43788	0.49792	1.19773	44.5625
0.43838	0.49830	1.19799	44.6132
0.43889	0.49869	1.19824	44.6650
0.43939	0.49907	1.19850	44.7157
0.43990	0.49946	1.19876	44.7674
0.44040	0.49984	1.19902	44.8181
0.44091	0.50022	1.19927	44.8699
0.44141	0.50060	1.19953	44.9206
0.44192	0.50099	1.19979	44.9723
0.44242	0.50137	1.20004	45.0230
0.44293	0.50175	1.20030	45.0748
0.44343	0.50213	1.20056	45.1255
0.44394	0.50251	1.20082	45.1772
0.44444	0.50289	1.20107	45.2279
0.44495	0.50327	1.20133	45.2796
0.44545	0.50365	1.20159	45.3303
0.44596	0.50403	1.20185	45.3821
0.44646	0.50441	1.20211	45.4328
0.44697	0.50479	1.20237	45.4845
0.44747	0.50517	1.20262	45.5352
0.44798	0.50555	1.20288	45.5870
0.44848	0.50593	1.20314	45.6377
0.44899	0.50631	1.20340	45.6894
0.44949	0.50669	1.20366	45.7401
0.45000	0.50707	1.20392	45.7918
0.45051	0.50745	1.20418	45.8435
0.45101	0.50782	1.20444	45.8943
0.45152	0.50820	1.20470	45.9460
0.45202	0.50858	1.20496	45.9967
